id,type,args,nom
5778,2001,,C'est le chacha.
5779,2001,,Montrer le rapport suspicieux.
5780,2001,,Demander qui utilise de la Gelée de Dégelée.
5781,2001,,Brâkmar est une ville putride en cette saison.
5782,2001,,Demander l'emplacement des réserves de poison.
5783,2001,,Demander l'emplacement des réserves de poison.
5784,2001,,Donner le saphir.
5785,2001,,Proposer d'escorter le convoi.
5786,2001,,Donner une pomme.
5787,2001,,Demander ce qu'il manigance contre Bonta.
5788,2001,,Monnayer l'information avec 2000 Kamas.
5789,2001,,Partir chercher des Kamas pour monnayer l'information.
5790,2001,,Monnayer l'information avec des baffes.
5791,2001,,"Lui coller une déculottée à lui et ses hommes, pour le plaisir."
5792,2001,,S'en aller sans attirer l'attention.
5793,2001,,Demander ce qu'il manigance contre Bonta.
5794,2001,,Le menacer davantage.
5795,2001,,Ecouter les informations et se servir.
5796,2001,,Trouver des Kamas pour le soudoyer.
5797,2001,,Trouver des Kamas pour le soudoyer.
5798,2001,,Proposer 10000 Kamas.
5799,2001,,Appeler du renfort.
5801,2001,,Où trouver des salles de jeux clandestines.
5802,2001,,Donner 1000 Kamas.
5803,2001,,Donner 1500 Kamas.
5804,2001,,Revenir avec suffisamment de Kamas.
5805,2001,,Demander l'accès à la salle de jeux.
5806,2001,,Demander l'accès à la salle de jeux.
5807,2001,,Lui proposer une sortie sur les remparts.
5808,2001,,L'interroger au sujet de Trape.
5809,2001,,Lui filer une baffe.
5810,2001,,L'interroger au sujet de Trape.
5811,2001,,L'interroger au sujet de Trape.
5812,2001,,L'interroger au sujet de Trape.
5813,2001,,Attendre le verdict.
5817,2001,,Prendre les gains.
5818,2001,,Laisser les gains.
5819,2001,,Prendre les gains.
5820,2001,,Laisser les gains.
5821,2001,,Prendre les gains.
5822,2001,,Laisser les gains.
5823,2001,,Engager la conversation.
5824,2001,,Confirmer ses craintes.
5825,2001,,"Refuser les Kamas, la nuit torride et l'éliminer."
5826,2001,,Accepter les Kamas et l'éliminer.
5827,2001,,Accepter la nuit torride et l'éliminer.
5828,2001,,"Accepter les Kamas, la nuit torride et l'éliminer."
5830,2001,,Accepter les Kamas et la laisser en vie.
5831,2001,,Accepter la nuit torride et la laisser en vie.
5832,2001,,"Accepter les Kamas, la nuit torride et la laisser en vie."
5833,2001,,Raconter les évènements.
5834,2001,,Raconter les évènements.
5835,2001,,Raconter les évènements.
5836,2001,,Raconter les évènements.
5837,2001,,Raconter les évènements.
5838,2001,,Raconter les évènements.
5839,2001,,Partir chercher les carapaces.
5840,2001,,Offrir la salace de poissons empoisonnée.
5842,2001,,Miser 100 Kamas.
5843,2001,,Miser 1000 Kamas.
5844,2001,,Miser 5000 Kamas.
5845,2001,,Trouver des Kamas à miser.
5846,2001,,Attendre le verdict.
5847,2001,,Attendre le verdict.
5849,2001,,Donner les sacs en rampant.
5850,2001,,Annoncer votre victoire.
5851,2001,,Annoncer votre défaite.
5852,2001,,Demander s'il fournit l'équipement de la milice.
5853,2001,,L'interroger sur son travail pour Bonta.
5854,2001,,Le mettre à l'épreuve.
5855,2001,,Discuter de l'équipement de la milice.
5856,2001,,Demander s'il connaît un autre forgeron compétent.
5857,2001,,Lui proposer de travailler pour Bonta.
5858,2001,,Lui proposer de travailler pour Bonta.
5859,2001,,Lui proposer de travailler pour Bonta.
5860,2001,,Lui proposer de travailler pour Bonta.
5861,2001,,Demander à faire ses preuves.
5862,2001,,Donner les aliments.
5863,2001,,Donner la dragofesse.
5865,2001,,Lui proposer de travailler pour Bonta.
5866,2001,,Se mettre à quatre pattes.
5867,2001,,Aboyer.
5868,2001,,Lui dire d'aller se faire voir.
5869,2001,,Lui dire d'aller se faire voir.
5870,2001,,Se curer le nez avec les orteils.
5871,2001,,Lui dire d'aller se faire voir.
5872,2001,,Faire ce qu'il demande.
5873,2001,,Lui dire d'aller se faire voir.
5874,2001,,Demander un lieu isolé où Nara puisse travailler.
5875,2001,,Donner 3000 Kamas pour les informations.
5876,2001,,Donner un Souvenir d'Enutrof pour les informations.
5877,2001,,Décrire les différents lieux.
5878,2001,,Donner les ressources.
5879,2001,,tester ses talents de forgeron.
5880,2001,,Confirmer.
5881,2001,,L'interroger sur d'éventuels tacticiens.
5882,2001,,Lui demander ce qu'il fait ici.
5883,2001,,Accepter en échange de son aide à Bonta.
5884,2001,,Présenter Dréna Nassema.
5885,2001,,Demander qui est cet Eniripsa.
5886,2001,,Combattre l'Eniripsa avant qu'il ne s'enfuit.
5887,2001,,Prendre la poudre d'escampette.
5888,2001,,Demander la liste de ressources pour Nara.
5889,2001,,Donner les ressources.
5890,2001,,Discuter de l'arsenal magique.
5891,2001,,L'interroger sur la magie démoniaque.
5892,2001,,L'interroger sur la magie bwork.
5893,2001,,L'interroger sur la magie bwork.
5895,2001,,L'interroger sur la Grafioze.
5896,2001,,Ecouter la suite.
5897,2001,,Demander ce qui ne va pas.
5898,2001,,Proposer votre aide.
5899,2001,,Lancer la traque.
5900,2001,,Comment fabriquer une Pince à Linge.
5901,2001,,Acheter un plan pour 500 Kamas.
5902,2001,,Lui mettre une pince à linge sur le nez.
5903,2001,,Demander le rafistolage de la poupée.
5904,2001,,Demander le rafistolage de la poupée.
5905,2001,,Donner le matériel nécessaire au sauvetage de la poupée.
5906,2001,,Donner le matériel nécessaire au sauvetage de la poupée.
5907,2001,,Raconter l'histoire en montrant la poupée.
5908,2001,,Raconter l'histoire en montrant la poupée.
5909,2001,,Brâkmar est une ville putride en cette saison.
5910,2001,,Donner le registre.
5911,2001,,L'interroger sur le grimoire du bwork mage.
5912,2001,,Donner le grimoire.
5913,2001,,Accepter la mission.
5914,2001,,Demander davantage d'informations.
5915,2001,,"10000 Kamas valent plus que des carapaces, non ?"
5916,2001,,Raconter ce que vous avez appris sur la Corne Edfrit.
5917,2001,,Offrir la salace de poissons.
5918,2001,,Demander des précisions sur les Lenalds.
5919,1,4553,Demander pourquoi 'Le Soft' ?
5920,2001,,Demander à arranger le Bandana Troué.
5921,2001,,Demander à arranger le Bandana Troué.
5922,2001,,Donner le Manuel du Tailleur.
5923,2001,,Donner de quoi arranger le Bandana Troué.
5924,2001,,Les combattre pour reprendre les documents.
5925,2001,,Donner de faux documents brâkmariens.
5926,2001,,Donner les documents et faire un rapport.
5927,2001,,Proposer son bandana en échange de la Corne Edfrit.
5928,2001,,Ecouter où se trouve la Corne Edfrit.
5929,2001,,J'allais te poser la même question !
5930,2001,,Autant pour toi !
5931,2001,,... comme des casseroles...
5932,2001,,L'interroger sur le rituel de Révélation.
5933,2001,,Demander si le rituel a marché.
5934,2001,,Ecouter son conseil.
5935,2001,,Ecouter la suite.
5936,2001,,Raconter le combat contre les Brâkmariens.
5937,2001,,Demander des précisions sur les Lenalds.
5938,2001,,Demander des précisions sur Lelievwe.
5981,2001,,Attaquer Turorte.
5982,2001,,Chercher un moyen de l'empoisonner.
5983,2001,,Combattre les bandits.
5984,2001,,S'en aller.
6016,1,6659,Se renseigner sur les autres cités.
6017,1,6660,En savoir plus sur les avantages.
6018,1,6661,En savoir plus sur les inconvénients.
6019,1,6661,En savoir plus sur les inconvénients.
6020,2001,,S'en aller.
6021,1,6660,Se renseigner sur les avantages.
6022,2001,,S'en aller.
6023,2001,,Demander comment redevenir Neutre.
6024,2001,,Demander où elle se trouve.
6025,2001,,S'en aller.
6027,2001,,Accepter la proposition.
6028,2001,,Rejoindre les rangs de Brâkmar.
6029,2001,,En savoir plus sur les avantages.
6030,2001,,En savoir plus sur les inconvénients.
6032,2001,,Accepter la proposition.
6033,2001,,Rejoindre les rangs de Bonta.
6034,2001,,Signaler que vous venez de la part de Snori Nairb.
6035,2001,,Signaler que vous venez de la part de Snori Nairb.
6081,2001,,Parler du cambriolage raté chez Milone.
6082,2001,,Parler du cambriolage raté chez Milone.
6083,2001,,Parler du cambriolage raté chez Milone.
6084,2001,,Montrer la clef du repaire.
6085,2001,,Parler du sort de Transgénèse.
6086,2001,,Signaler que tout le monde est prêt.
6087,2001,,Parler de la proposition de Raymond Santho.
6088,2001,,Proposer 3000 Kamas contre sa collaboration.
6089,2001,,Donner un Tournesol Affamé.
6090,2001,,Expliquer vos actions.
6091,2001,,Donner les objets attendus.
6093,1,5630,Merci de m'avoir prévenue.
6094,2001,,Demander si l'eni Hoube est arrivé.
6095,2001,,Le forcer à vous suivre.
6096,2001,,Parler de la requête de l'eni Hoube.
6097,2001,,Donner du Pain Trépide.
6098,2001,,Rester ici.
6099,2001,,Sortir d'ici.
6100,2001,,Donner les ingrédients en votre possession.
6102,2001,,Demander les personnes requises.
6104,2001,,Demander où se trouve la salle.
6105,2001,,Demander comment se placer.
6106,2001,,L'escorter en dehors du camp.
6107,2001,,L'escorter en dehors du camp.
6108,2001,,Le prendre avec vous.
6109,2001,,Lui parler de ses cultures de céréales.
6110,2001,,Attendre qu'il ait terminé.
6111,2001,,Patienter.
6112,2001,,Le combattre.
6113,2001,,S'enfuir chercher des renforts.
6114,2001,,S'enfuir chercher des renforts.
6115,2001,,S'enfuir chercher des renforts.
6116,2001,,Mission accomplie.
6117,2001,,Changer de cible.
6118,2001,,Se renseigner sur la Corne Edfrit.
6119,2001,,S'en aller.
6120,2001,,S'en aller.
6121,2001,,S'en aller.
6122,2001,,Faire mine de partir en attendant son départ.
6123,2001,,L'intimider.
6124,2001,,Donner la lettre et les instructions.
6125,2001,,Demander autre chose.
6126,2001,,Demander du blé.
6127,2001,,Demander un objet magique.
6128,2001,,L'inviter à dîner.
6129,2001,,Demander autre chose.
6130,2001,,Prendre du temps pour réfléchir.
6131,2001,,Annoncer que c'est perdu d'avance.
6132,2001,,Se renseigner sur la corne.
6133,2001,,Reformuler la question et demander son prix.
6134,2001,,Demander comment créer l'objet en question.
6135,2001,,Les menacer.
6136,2001,,Se passer des doubles.
6137,2001,,Partir voir Liroye Merline.
6138,2001,,Se passer des doubles.
6139,2001,,Partir voir Liroye Merline.
6140,2001,,Changer d'avis.
6141,2001,,Se passer des doubles.
6142,2001,,Le menacer.
6143,2001,,Le croire sur parole.
6144,2001,,Préciser qu'Amayiro vous envoie.
6145,2001,,Se renseigner sur Xiron Keuch.
6147,2001,,Demander la recette de la Pâte à Tra Khben.
6148,2001,,Proposer 500 Kamas.
6149,2001,,Demander la recette de la Pâte à Tra Khben.
6150,2001,,L'interroger au sujet de Xephirès.
6151,1,6755,Quelles sont ces formes ?
6152,517,"8979,453;9052;13",Incarner le résistant bouloute.
6153,517,"8979,453;9052;14",Incarner le bébé pandawa soigneur.
6154,517,"8979,453;9052;12","Incarner la dragoune, cracheuse de feu."
6155,517,"8979,453;9052;15","Incarner le chacha, combattant agile."
6156,2001,,Attendre le verdict.
6157,2001,,Attendre le verdict.
6158,2001,,Donner la caisse de marchandises.
6159,2001,,Donner la caisse de marchandises.
6160,2001,,Combattre les ribs.
6161,2001,,Se mettre en slip.
6162,2001,,Lui dire d'aller se faire voir.
6163,2001,,Annoncer que vous en avez perdu un en route.
6164,2001,,Revenir plus tard.
6165,2001,,Ecouter la suite.
6166,2001,,Ecouter la suite.
6167,2001,,Ecouter la suite.
6168,2001,,S'intéresser à ce bwork mage.
6169,2001,,Demander plus de précisions sur le rituel.
6170,2001,,Continuer à l'écouter.
6171,2001,,La laisser bavarder toute seule.
6172,2001,,La laisser bavarder toute seule.
6173,2001,,Lui expliquer qu'elle porte bien son nom.
6174,2001,,Demander à sortir.
6175,2001,,Ne plus lui prêter attention.
6176,2001,,Demander à sortir de suite.
6177,2001,,Laisser tomber.
6178,2001,,La frapper.
6179,2001,,S'en aller.
6180,2001,,L'interroger sur le plan d'attaque contre Bonta.
6181,2001,,Se renseigner sur le plan d'attaque.
6182,2001,,Proposer 500 Kamas.
6183,2001,,Partir en quête de Kamas.
6185,2001,,Donner la lettre d'Ebru Of El.
6186,2001,,Donner les mangeoires et les aubergines.
6187,2001,,Prendre les 1000 Kamas et résumer vos actions.
6188,2001,,Résumer vos actions.
6189,2001,,Se battre contre Jissey.
6190,2001,,Se battre contre Jissey.
6191,2001,,Expliquer le problème de Jibworknouille.
6192,2001,,Non.
6194,2001,,Oui.
6195,2001,,Demander s'il a une idée pour récupérer les documents discrètement.
6196,2001,,Parler de l'allergie de Ledrob Terceséc.
6197,2001,,Demander des poils de chacha et d'arakne.
6198,2001,,Lui jeter la patte à la figure.
6225,2001,,Je n'ai pas de fantôme de familier.
6227,2001,,Demander quoi faire à présent.
6253,2001,,L'encourager avec 1000 Kamas.
6254,2001,,Trouver des Kamas pour l'encourager.
6256,2001,,Montrer les marteaux.
6315,1,6896,Ca dépend du Iop.
6407,2001,,S'entraîner avec un dopeul.
6416,2001,,Que commence le combat.
6417,2001,,Pas tout de suite.
6429,2001,,Combattre un dopeul.
6458,2001,,"J'ai un magnifique porte-clé avec une clé bouf valide, je la donne [test]"
6459,2001,,J'ai un magnifique porte-clé sans clé bouf valide [test]
6491,2001,,Echange de pévéton.
6499,1,7036,Echange de pévéton.
6500,0,7040,Les parchemins de caractéristiques.
6500,1,7037,Les parchemins de caractéristiques.
6501,1,7049,Les gemmes spirituelles.
6508,1,7038,Un petit parchemin.
6509,1,7039,Un parchemin moyen.
6510,1,7040,Un grand parchemin.
6511,1,7041,Un puissant parchemin.
6512,2001,,Un parchemin de sort (100 pévétons).
6513,2001,,L'agilité.
6515,2001,,La chance.
6516,2001,,La force.
6517,2001,,L'intelligence.
6518,1,7036,La sagesse.
6519,2001,,La vitalité.
6520,2001,,L'agilité.
6521,2001,,La chance.
6522,2001,,La force.
6523,2001,,L'intelligence.
6524,1,7036,La sagesse.
6525,2001,,La vitalité.
6526,2001,,L'agilité.
6527,2001,,La chance.
6528,2001,,La force.
6529,2001,,L'intelligence.
6530,1,7036,La sagesse.
6531,2001,,La vitalité.
6532,2001,,L'agilité.
6533,2001,,La chance.
6534,2001,,La force.
6535,2001,,L'intelligence.
6536,2001,,La sagesse.
6537,2001,,La vitalité.
6541,1,7059,La suite ...
6542,2001,,"Mob l'éponge (6, 50)."
6543,2001,,"Le tournesol affamé (3, 50)."
6544,2001,,"Le scarabosse doré(8, 50)."
6545,2001,,"La shin larve (6,50)."
6546,2001,,"L'Abraknyde ancestral (9, 50)."
6547,2001,,"Le blop coco royal (11, 50)."
6548,2001,,"Le blop griotte royal (11, 50)."
6549,2001,,"Le blop indigo royal (11, 50)."
6550,2001,,"Le blop reinette royal (11, 50)."
6551,2001,,"Le blop multicolore royal (19 ,80)."
6552,2001,,"Le bouftou royal (4, 50)."
6553,2001,,"Le bworker (38, 120)."
6554,2001,,"La bworkette (7, 50)."
6557,2001,,"Le chêne mou (38, 120)."
6558,2001,,"Le corailleur magistral (13, 60)."
6559,2001,,"Le craqueleur légendaire (11, 70)."
6560,2001,,"Crocabulia (30, 120)."
6561,2001,,"Le dark vlad (16, 100)."
6562,2001,,"Le dragon cochon (20, 100)."
6563,2001,,"La gardienne des égouts (13, 80)."
6564,2001,,"La gelée royale bleue (11,50)."
6565,2001,,"La gelée royale citron (19, 70)."
6566,2001,,"La gelée royale fraise (19 , 70)."
6567,2001,,"La gelée royale menthe (19, 70)."
6568,2001,,"Gourlo le terrible (16, 80)."
6569,2001,,Rien pour l'instant.
6570,2001,,"Le rat blanc (13,50)."
6571,1,7060,La suite ...
6572,2001,,"Le rat noir (14,50)."
6574,2001,,"Le tofu royal (10,80)."
6575,1,7036,"Le maître corbac (16,60)."
6576,2001,,"Le minotoror (14,80)."
6577,1,7061,La suite ...
6578,2001,,"Le tanukouï san (12, 70)."
6579,2001,,"Le meulou (16, 80)."
6580,1,7062,La suite ...
6581,2001,,"Le Wa wabbit (10, 60)."
6582,2001,,"Le koulosse (15, 70)."
6583,2001,,"Moon (20, 80)."
6584,1,7055,"Skeunk (26,110)."
6585,1,7063,La suite ...
6586,2001,,"Les tynril (22, 110)."
6587,2001,,"Le maître pandore (16, 100)."
6588,1,7064,La suite ...
6589,2001,,"Le minotot (28, 140)."
6590,2001,,"Silf le Rasboul majeur (26, 110)."
6591,2001,,"Sphincter cell (30, 120)."
6592,2001,,"Le péki péki (32, 120)."
6593,2001,,"Le Ougah (48,150)."
6594,2001,,"Le kimbo (46,150)."
6595,1,7066,La suite ...
6596,2001,,Parler de la Corne Edfrit.
6597,1,7036,Retour.
6598,2001,,Echanger des doplons.
6599,-7,3,Oublier un sort.
6602,2001,,Utiliser le trousseau de clefs.
6603,2001,,Utiliser le trousseau de clefs.
6604,2001,,Utiliser le trousseau de clefs.
6605,2001,,Utiliser le trousseau de clefs.
6606,2001,,Utiliser le trousseau de clefs.
6607,2001,,Utiliser le trousseau de clefs.
6608,2001,,Utiliser le trousseau de clefs.
6610,2001,,Accepter et utiliser le trousseau de clefs.
6611,2001,,Utiliser le trousseau de clefs.
6612,2001,,Utiliser le trousseau de clefs.
6613,2001,,Utiliser le trousseau de clefs.
6614,2001,,Utiliser le trousseau de clefs.
6615,2001,,Utiliser le trousseau de clefs.
6616,2001,,Utiliser le trousseau de clefs.
6617,2001,,Utiliser le trousseau de clefs.
6618,2001,,Utiliser le trousseau de clefs.
6619,2001,,Utiliser le trousseau de clefs.
6620,2001,,Utiliser le trousseau de clefs.
6622,2001,,Utiliser le trousseau de clefs.
6623,2001,,Utiliser le trousseau de clefs.
6624,2001,,Utiliser le trousseau de clefs.
6625,2001,,Affronter le minotot et utiliser le trousseau de clefs.
6626,2001,,Utiliser le trousseau et la clef pour entrer.
6627,2001,,Utiliser le trousseau de clefs et sortir.
6628,972,-1,"Donner la clef du trousseau, les broches et partir."
6629,2001,,Utiliser le trousseau de clefs et nettoyer avec une petite équipe.
6630,2001,,Utiliser le trousseau de clefs et nettoyer avec une grande équipe.
6631,2001,,Utiliser le trousseau de clefs.
6632,15,"208,540,815,691,130",Donner la clef et entrer.
6633,2001,,Utiliser le trousseau de clefs.
6634,15,"10,814,436,891,710,700",Donner la clef et entrer.
6635,2001,,Utiliser le trousseau de clefs.
6636,15,"753,039,968,844,786",Donner la clef et entrer.
6637,2001,,Utiliser le trousseau de clefs.
6638,15,"828,945,073,108,244",Donner la clef et entrer.
6639,2001,,Utiliser le trousseau de clefs.
6640,2001,,"Donner les reliques, la clef et entrer."
6641,2001,,"Donner les reliques, le trousseau et entrer."
6642,2001,,Donner la clef et recommencer du début.
6643,2001,,Utiliser le trousseau de clefs et recommencer le donjon.
6697,1,7108,Echanger des doplons.
6698,2001,,Une guildalogemme.
6699,-7,1,Apprendre le sort spécial de ma classe.
6701,-7,2,Prendre le trousseau de clefs
6702,2001,,Désapprendre un sort.
6703,1,7108,Echanger des doplons.
6717,2001,,Contre 7 doplons de classe.
6718,2001,,Contre un doplon de chacun de temples.
6719,2001,,Rien pour le moment.
6747,2001,,S'entrainer avec un dopeul.
6748,2001,,Commencer l'entraînement.
6750,2001,,Echanger des doplons.
6751,2001,,Echanger des doplons.
6752,2001,,Echanger des doplons.
6753,2001,,Echanger des doplons.
6754,1,7108,Echanger des doplons.
6755,1,7108,Echanger des doplons.
6756,2001,,Commencer l'entraînement
6757,2001,,Se renseigner sur les dopeuls.
6758,2001,,Echanger des doplons.
6759,1,7108,Echanger des doplons.
6760,1,7108,Echanger des doplons.
6761,1,7108,Echanger des doplons.
6768,2001,,Rien pour l'instant.
6769,2001,,Combattre chaque dopeul.
6770,40,470,Oui
6771,2001,,Non
6772,1,7136,Combattre chaque dopeul.
6773,2001,,Combattre chaque dopeul.
6774,2001,,Combattre chaque dopeul.
6775,2001,,Combattre chaque dopeul.
6776,2001,,Combattre chaque dopeul.
6777,2001,,Combattre chaque dopeul.
6778,2001,,Combattre chaque dopeul.
6779,2001,,Combattre chaque dopeul.
6780,2001,,Combattre chaque dopeul.
6781,1,7136,Combattre chaque dopeul.
6782,2001,,Combattre chaque dopeul.
6966,2001,,Attendre qu'il s'en aille.
7095,2001,,Guerrier Tink Berval
7140,2001,,Redemander des sacs de patates.
7225,2001,,Se rendre au temple.
7226,2001,,Remettre à plus tard.
7259,1,7466,En apprendre plus sur le premier pouvoir.
7260,1,7467,En apprendre plus sur le second pouvoir.
7261,1,7468,Utiliser ce pouvoir.
7262,1,7469,Utiliser ce pouvoir.
7263,35,-1,Utiliser ce pouvoir.
7264,105,-1,Utiliser ce pouvoir.
7326,-7,4,Remettre à zéro les caractéristiques
7326,1,7508,Remettre à zéro les caractéristiques
7327,1,7466,Le premier pouvoir.
7328,1,7467,Le second pouvoir.
7329,2001,,Garder la bague.
7330,2001,,Rendre la bague.
7331,2001,,Garder la bague.
7355,1,7510,Les parchemins de caractéristiques.
7356,1,7511,Deux petits parchemins.
7357,2001,,Un moyen parchemin.
7358,1,7513,Un grand parchemin.
7359,1,7514,Un puissant parchemin.
7360,2001,,L'agilité.
7361,2001,,L'intelligence.
7362,2001,,La chance.
7363,1,7523,La force.
7364,2001,,La sagesse.
7365,2001,,La vitalité.
7371,2001,,L'agilité.
7372,2001,,L'intelligence.
7373,2001,,La chance.
7374,2001,,La force.
7375,2001,,La sagesse.
7376,2001,,La vitalité.
7379,1,7526,L'agilité.
7380,2001,,L'intelligence.
7381,2001,,La chance.
7382,2001,,La force.
7383,2001,,La sagesse.
7384,2001,,La vitalité.
7387,1,7538,L'agilité.
7388,2001,,L'intelligence.
7389,2001,,La chance.
7390,2001,,La force.
7391,2001,,La sagesse.
7392,2001,,La vitalité.
7395,2001,,Contre les doplons de chacun des temples.
7396,2001,,Contre les doplons de ce temple de classe.
7397,2001,,Contre les doplons de chacun des temples.
7398,2001,,Contre les doplons de ce temple de classe.
7399,2001,,Contre les doplons de chacun des temples.
7400,2001,,Contre les doplons de ce temple de classe.
7401,2001,,Contre les doplons de chacun des temples.
7402,1,7519,Contre les doplons de ce temple de classe.
7403,2001,,Contre les doplons de chacun des temples.
7404,2001,,Contre les doplons de ce temple de classe.
7405,2001,,Contre les doplons de chacun des temples.
7406,2001,,Contre les doplons de ce temple de classe.
7407,2001,,Contre les doplons de chacun des temples.
7408,2001,,Contre les doplons de ce temple de classe.
7409,2001,,Contre les doplons de chacun des temples.
7410,2001,,Contre les doplons de ce temple de classe.
7411,2001,,Contre les doplons de chacun des temples.
7412,2001,,Contre les doplons de ce temple de classe.
7413,2001,,Contre les doplons de chacun des temples.
7414,2001,,Contre les doplons de ce temple de classe.
7415,2001,,Contre les doplons de chacun des temples.
7416,2001,,Contre les doplons de ce temple de classe.
7417,2001,,Contre les doplons de chacun des temples.
7418,2001,,Contre les doplons de ce temple de classe.
7419,2001,,Contre les doplons de chacun des temples.
7420,1,7519,Contre les doplons de ce temple de classe.
7421,2001,,Contre les doplons de chacun des temples.
7422,2001,,Contre les doplons de ce temple de classe.
7423,2001,,Contre les doplons de chacun des temples.
7424,2001,,Contre les doplons de ce temple de classe.
7425,2001,,Contre les doplons de chacun des temples.
7426,2001,,Contre les doplons de ce temple de classe.
7427,2001,,Contre les doplons de chacun des temples.
7428,2001,,Contre les doplons de ce temple de classe.
7429,2001,,Contre les doplons de chacun des temples.
7430,2001,,Contre les doplons de ce temple de classe.
7431,1,7519,Contre les doplons de chacun des temples.
7432,2001,,Contre les doplons de ce temple de classe.
7433,2001,,Contre les doplons de chacun des temples.
7434,2001,,Contre les doplons de ce temple de classe.
7435,2001,,Contre les doplons de chacun des temples.
7436,2001,,Contre les doplons de ce temple de classe.
7437,2001,,Contre les doplons de chacun des temples.
7438,2001,,Contre les doplons de ce temple de classe.
7439,2001,,Contre les doplons de chacun des temples.
7440,2001,,Contre les doplons de ce temple de classe.
7441,2001,,Contre les doplons de chacun des temples.
7442,2001,,Contre les doplons de ce temple de classe.
7443,2001,,Insister.
7444,2001,,Insister.
7445,2001,,Se renseigner sur l'orbe magique.
7447,2001,,Se renseigner sur l'orbe magique.
7448,2001,,Se renseigner sur l'orbe magique.
7449,2001,,Se renseigner sur l'orbe magique.
7450,2001,,Se renseigner sur l'orbe magique.
7451,2001,,Se renseigner sur l'orbe magique.
7452,2001,,Se renseigner sur l'orbe magique.
7453,1,7465,Se renseigner sur l'orbe magique.
7454,2001,,Se renseigner sur l'orbe magique.
7455,2001,,Se renseigner sur l'orbe magique.
7456,2001,,Se renseigner sur l'orbe magique.
7457,2001,,Se renseigner sur l'orbe magique.
7458,2001,,Continuer la discussion sur le métier d'alchimiste.
7459,2001,,Avouer votre sénilité.
7460,2001,,Avouer votre sénilité.
7461,2001,,Avouer votre sénilité.
7462,2001,,Oui !
7463,2001,,Euh non ...
7464,2001,,Oui.
7465,2001,,Non.
7466,2001,,Demander un nouveau Trousseau de clefs.
7467,2001,,Critère statique 10 invalide[test]
7468,2001,,Critère statique 10 valide[test]
7483,2001,,Comment ressusciter un familier.
7484,2001,,Demander comment s'y rendre.
7485,2001,,Accepter.
7486,2001,,S'en aller.
7487,2001,,Donner le chacha en échange du secret.
7489,2001,,"Merci, continuons."
7490,2001,,Remettre à zéro les caractéristiques.
7490,13,-1,Remettre à zéro les caractéristiques.
7491,2001,,Désapprendre un sort.
7491,14,-1,Désapprendre un sort.
7495,2001,,Bontarien.
7496,2001,,10
7497,2001,,20
7498,2001,,30
7499,2001,,Autre rang...
7500,2001,,40
7501,2001,,50
7502,2001,,60
7503,2001,,Autre rang...
7504,2001,,70
7505,2001,,80
7506,2001,,90
7507,2001,,Autre rang...
7508,2001,,100
7509,2001,,Autre rang...
7510,2001,,Prendre du temps pour réfléchir.
7511,2001,,Brâkmarien.
7512,2001,,10
7513,2001,,20
7514,2001,,30
7515,2001,,Autre rang...
7516,2001,,40
7517,2001,,50
7518,2001,,60
7519,2001,,Autre rang...
7520,2001,,70
7521,2001,,80
7522,2001,,90
7523,2001,,Autre rang...
7524,2001,,100
7525,2001,,Autre rang...
7526,2001,,Prendre du temps pour réfléchir.
7527,2001,,Pleurer sur son alignement mercenaire.
7528,2001,,En savoir plus sur lui.
7529,2001,,Refuser.
7530,2001,,Refuser.
7531,2001,,Accepter.
7532,2001,,Accepter.
7533,2001,,Demander ce que la caisse contient.
7534,2001,,Parler de ce qui s'est passé.
7535,2001,,Donner la liste.
7536,2001,,... car ils n'ont rien de mieux à faire...
7537,2001,,Attendre le résultat de son analyse.
7538,2001,,Donner le résultat de l'analyse.
7539,2001,,Demander un antidote à la dépendance au jus de ouassingue.
7540,2001,,Donner le Pétale Fané de Rose Démoniaque.
7541,2001,,Donner l'antidote.
7542,2001,,Guidez moi hors d'ici.
7543,2001,,Temple de classe.
7544,2001,,Crâ.
7545,2001,,Ecaflip.
7546,2001,,Eniripsa.
7547,2001,,Autre temple.
7548,2001,,Enutrof.
7549,2001,,Féca.
7550,2001,,Iop.
7551,2001,,Autre temple.
7552,2001,,Osamodas.
7553,2001,,Pandawa.
7554,2001,,Sacrieur.
7555,2001,,Autre temple.
7556,2001,,Sadida.
7557,2001,,Sram.
7558,2001,,Xélor.
7559,2001,,Autre localisation.
7560,2001,,Cité.
7561,2001,,"Astrub, la cité des mercenaires."
7562,2001,,"Bonta, la Lumineuse."
7563,2001,,"Brâkmar, la Sombre."
7564,2001,,Autre cité.
7565,2001,,Pandala.
7566,2001,,Sufokia.
7567,2001,,Village des éleveurs.
7568,2001,,Autre localisation.
7569,2001,,Lieux utiles.
7570,2001,,Zaap du village d'Amakna.
7571,2001,,Banque du village d'Amakna.
7572,2001,,Place marchande.
7573,2001,,Autre lieu.
7574,2001,,Château d'Amakna.
7575,2001,,Milice d'Amakna.
7576,2001,,Eglise d'Amakna.
7577,2001,,Autre localisation.
7578,2001,,Acheter un nouveau scalpel.
7579,2001,,Oui
7580,2001,,Oui
7581,2001,,Non
7582,1,7584,Demander où mène la grotte.
7584,2001,,Demander à entrer.
7585,2001,,Oui.
7586,2001,,Non.
7587,2001,,Saluer le Pandawa.
7588,2001,,Demander où se trouve le temple.
7589,2001,,Annoncer votre retour du temple.
7590,2001,,Très bien.
